,R_Creation Date,R_Status,R_SRN,R_Type of SR,R_Street Address,R_ Zip,R_X-Coordinate,R_Y-Coordinate,R_ Ward,R_Police_District,R_Community_Area,R_Latitude,R_Longitude,R_Location,R_No_of_premises_baited,R_No_of_premises_withgarbage,R_No_of_premises_withrats
1759,2018-11-20T00:00:00.000,Completed,18-03191592,Rodent Baiting/Rat Complaint,3825 S WASHTENAW AVE,60632,1159001.63999381,1879080.41997699,12,9,58,41.82392456385036,-87.69218741978173,"{'latitude': '41.82392456385', 'longitude': '-87.692187419782'}",0,0,0
1760,2018-11-20T00:00:00.000,Completed - Dup,18-03192603,Rodent Baiting/Rat Complaint,5721 S ARCHER AVE,60638,1141924.13881127,1869089.58913299,23,8,56,41.79684075669805,-87.7550864034117,"{'latitude': '41.796840756698', 'longitude': '-87.755086403412'}",0,0,0
1761,2018-11-20T00:00:00.000,Completed,18-03194239,Rodent Baiting/Rat Complaint,5651 S TRIPP AVE,60629,1148997.41778479,1866790.33018917,13,8,62,41.7903977405218,-87.72920679637087,"{'latitude': '41.790397740522', 'longitude': '-87.729206796371'}",5,1,6
1762,2018-11-20T00:00:00.000,Completed,18-03193368,Rodent Baiting/Rat Complaint,2616 N LINDER AVE,60639,1139264.01395,1916932.489025,30,25,19,41.928176995333956,-87.76367741687318,"{'latitude': '41.928176995334', 'longitude': '-87.763677416873'}",0,0,0
1763,2018-11-20T00:00:00.000,Completed,18-03195645,Rodent Baiting/Rat Complaint,3900 W DIVISION ST,60651,1150163.78279803,1907720.03619656,37,25,23,41.90269146609726,-87.72386489773596,"{'latitude': '41.902691466097', 'longitude': '-87.723864897736'}",1,8,1
1764,2018-11-20T00:00:00.000,Completed,18-03196453,Rodent Baiting/Rat Complaint,3154 W EASTWOOD AVE,60625,1154512.74582091,1930674.10256619,33,17,14,41.96559327095409,-87.70727460618468,"{'latitude': '41.965593270954', 'longitude': '-87.707274606185'}",1,2,4
1765,2018-11-20T00:00:00.000,Completed,18-03196692,Rodent Baiting/Rat Complaint,2617 S MICHIGAN AVE,60616,1177689.83709531,1887060.47622027,4,1,35,41.84541930124748,-87.62338520067684,"{'latitude': '41.845419301247', 'longitude': '-87.623385200677'}",0,0,0
1766,2018-11-20T00:00:00.000,Completed,18-03191369,Rodent Baiting/Rat Complaint,5519 S NOTTINGHAM AVE,60638,1129967.08858745,1867121.42719592,23,8,56,41.791652100127614,-87.79898009144168,"{'latitude': '41.791652100128', 'longitude': '-87.798980091442'}",1,3,1
1767,2018-11-20T00:00:00.000,Completed,18-03191442,Rodent Baiting/Rat Complaint,6227 S NAGLE AVE,60638,1134481.14067996,1862535.49677104,13,8,64,41.77898927720009,-87.78253524245312,"{'latitude': '41.7789892772', 'longitude': '-87.782535242453'}",6,2,8
1768,2018-11-20T00:00:00.000,Completed,18-03192696,Rodent Baiting/Rat Complaint,4142 N CAMPBELL AVE,60618,1158963.37593001,1927539.27989952,47,19,5,41.95690074456677,-87.69099695418545,"{'latitude': '41.956900744567', 'longitude': '-87.690996954185'}",1,3,1
1769,2018-11-20T00:00:00.000,Completed,18-03195240,Rodent Baiting/Rat Complaint,9915 S ABERDEEN ST,60643,1170731.52966946,1838946.88312228,34,22,73,41.71354491946683,-87.65032372607651,"{'latitude': '41.713544919467', 'longitude': '-87.650323726076'}",2,2,4
1770,2018-11-20T00:00:00.000,Completed,18-03191655,Rodent Baiting/Rat Complaint,8243 S HOMAN AVE,60652,1155155.46281997,1849621.02009443,18,8,70,41.743161515247934,-87.70708497846208,"{'latitude': '41.743161515248', 'longitude': '-87.707084978462'}",0,4,2
1771,2018-11-20T00:00:00.000,Completed,18-03193284,Rodent Baiting/Rat Complaint,2814 N WOODARD ST,60618,1153199.15770399,1918632.46378396,35,14,21,41.93257639334018,-87.71242515987399,"{'latitude': '41.93257639334', 'longitude': '-87.712425159874'}",4,4,6
1772,2018-11-20T00:00:00.000,Completed,18-03192484,Rodent Baiting/Rat Complaint,4611 N DRAKE AVE,60625,1151889.64297722,1930412.12850704,33,17,14,41.96492658626339,-87.71692618169415,"{'latitude': '41.964926586263', 'longitude': '-87.716926181694'}",3,5,5
1773,2018-11-20T00:00:00.000,Completed,18-03195315,Rodent Baiting/Rat Complaint,9835 S ABERDEEN ST,60643,1170733.04908102,1839371.41482343,34,22,73,41.71470986505852,-87.65030582755712,"{'latitude': '41.714709865059', 'longitude': '-87.650305827557'}",0,1,1
1774,2018-11-20T00:00:00.000,Completed,18-03192594,Rodent Baiting/Rat Complaint,5420 S LINDER AVE,60638,1140615.97992444,1868123.31489663,23,8,56,41.79421318450307,-87.75990728948824,"{'latitude': '41.794213184503', 'longitude': '-87.759907289488'}",1,6,5
1775,2018-11-20T00:00:00.000,Completed,18-03191351,Rodent Baiting/Rat Complaint,2158 N LECLAIRE AVE,60639,1142037.30640276,1913873.84810568,36,25,19,41.919732754351934,-87.75356242674171,"{'latitude': '41.919732754352', 'longitude': '-87.753562426742'}",4,2,2
1776,2018-11-20T00:00:00.000,Completed,18-03191922,Rodent Baiting/Rat Complaint,6430 S ASHLAND AVE,60636,1166774.94419405,1862077.14367273,15,7,67,41.777102876994,-87.66415542601607,"{'latitude': '41.777102876994', 'longitude': '-87.664155426016'}",1,1,3
1777,2018-11-20T00:00:00.000,Completed,18-03192685,Rodent Baiting/Rat Complaint,1467 W SUPERIOR ST,60642,1166294.89330103,1905108.76349223,27,12,24,41.89519618193369,-87.66468728271326,"{'latitude': '41.895196181934', 'longitude': '-87.664687282713'}",1,3,2
1778,2018-11-20T00:00:00.000,Completed,18-03193784,Rodent Baiting/Rat Complaint,6119 W PATTERSON AVE,60634,1134930.66902997,1923636.01560843,36,16,17,41.946650106023654,-87.77944199868072,"{'latitude': '41.946650106024', 'longitude': '-87.779441998681'}",0,2,0
1779,2018-11-20T00:00:00.000,Completed,18-03191818,Rodent Baiting/Rat Complaint,8317 S BURNHAM AVE,60617,1196273.7150007,1850363.73551121,7,4,46,41.74427966800029,-87.55640297827391,"{'latitude': '41.744279668', 'longitude': '-87.556402978274'}",2,5,2
1780,2018-11-20T00:00:00.000,Completed,18-03192157,Rodent Baiting/Rat Complaint,4506 N KOSTNER AVE,60630,1146030.09408748,1929581.49511926,39,17,16,41.96276091672517,-87.73849166954479,"{'latitude': '41.962760916725', 'longitude': '-87.738491669545'}",1,11,1
1781,2018-11-20T00:00:00.000,Completed,18-03196885,Rodent Baiting/Rat Complaint,3734 W BELLE PLAINE AVE,60618,1150668.67329408,1926990.11711151,39,17,16,41.955560360989004,-87.72150524668194,"{'latitude': '41.955560360989', 'longitude': '-87.721505246682'}",1,7,3
1782,2018-11-20T00:00:00.000,Completed,18-03193857,Rodent Baiting/Rat Complaint,6545 N WAUKESHA AVE,60646,1137707.55108016,1943010.73957093,41,16,12,41.99976635421201,-87.76876552707468,"{'latitude': '41.999766354212', 'longitude': '-87.768765527075'}",1,1,1
1783,2018-11-20T00:00:00.000,Completed,18-03193521,Rodent Baiting/Rat Complaint,4849 N OAKLEY AVE,60625,1160150.52692223,1932156.39703059,47,20,4,41.96954584777283,-87.68650450854365,"{'latitude': '41.969545847773', 'longitude': '-87.686504508544'}",1,3,2
1784,2018-11-20T00:00:00.000,Completed,18-03194937,Rodent Baiting/Rat Complaint,5744 W ADDISON ST,60634,1137426.41326722,1923356.6014309,36,16,15,41.94583874216552,-87.7702749930373,"{'latitude': '41.945838742166', 'longitude': '-87.770274993037'}",0,3,2
1785,2018-11-20T00:00:00.000,Completed,18-03191449,Rodent Baiting/Rat Complaint,6314 N BELL AVE,60659,1160167.18141028,1941937.42372751,50,24,2,41.996385042588464,-87.68617152810216,"{'latitude': '41.996385042588', 'longitude': '-87.686171528102'}",4,4,4
1786,2018-11-20T00:00:00.000,Completed,18-03195287,Rodent Baiting/Rat Complaint,9934 S ABERDEEN ST,60643,1170735.62966946,1838844.18312228,34,22,73,41.713263005976536,-87.65031169405916,"{'latitude': '41.713263005977', 'longitude': '-87.650311694059'}",1,1,2
1787,2018-11-20T00:00:00.000,Completed,18-03195931,Rodent Baiting/Rat Complaint,4742 N KELSO AVE,60630,1147196.19959435,1930948.01963362,39,17,14,41.96648846841451,-87.73416916279027,"{'latitude': '41.966488468415', 'longitude': '-87.73416916279'}",1,0,1
1788,2018-11-20T00:00:00.000,Completed,18-03193586,Rodent Baiting/Rat Complaint,3220 N NEWLAND AVE,60634,1129519.22941523,1920621.99907128,36,16,17,41.938473530841776,-87.79940222034782,"{'latitude': '41.938473530842', 'longitude': '-87.799402220348'}",0,3,0
1789,2018-11-20T00:00:00.000,Completed,18-03190595,Rodent Baiting/Rat Complaint,1414 W CHESTNUT ST,60642,1166800.33208283,1906121.27868465,2,12,24,41.89796377014876,-87.66280187870441,"{'latitude': '41.897963770149', 'longitude': '-87.662801878704'}",14,10,0
1790,2018-11-20T00:00:00.000,Completed,18-03193113,Rodent Baiting/Rat Complaint,2539 N NEWCASTLE AVE,60707,1130325.30542156,1916126.81978149,36,25,18,41.92612440404316,-87.7965430830335,"{'latitude': '41.926124404043', 'longitude': '-87.796543083033'}",0,3,0
1791,2018-11-20T00:00:00.000,Completed,18-03193295,Rodent Baiting/Rat Complaint,2951 N RUTHERFORD AVE,60634,1130909.49771765,1918876.20863102,36,25,18,41.93365900214127,-87.79433290346216,"{'latitude': '41.933659002141', 'longitude': '-87.794332903462'}",1,1,1
1792,2018-11-20T00:00:00.000,Completed,18-03194367,Rodent Baiting/Rat Complaint,6229 W 63RD PL,60638,1135979.17101546,1861767.93837088,13,8,64,41.77685649292436,-87.77706140842744,"{'latitude': '41.776856492924', 'longitude': '-87.777061408427'}",3,2,4
1793,2018-11-20T00:00:00.000,Completed,18-03193204,Rodent Baiting/Rat Complaint,3044 W THORNDALE AVE,60659,1154849.45048581,1939015.0400028,40,20,2,41.9884744999303,-87.70581194950698,"{'latitude': '41.98847449993', 'longitude': '-87.705811949507'}",0,1,2
1794,2018-11-20T00:00:00.000,Completed,18-03194235,Rodent Baiting/Rat Complaint,5706 W 64TH ST,60638,1139476.38707956,1861548.85897583,13,8,64,41.77619250611532,-87.76424577634833,"{'latitude': '41.776192506115', 'longitude': '-87.764245776348'}",2,1,4
1795,2018-11-20T00:00:00.000,Completed,18-03194471,Rodent Baiting/Rat Complaint,3414 N SEMINARY AVE,60657,1168341.14931643,1922889.24502682,44,19,6,41.94394280052446,-87.65665666121204,"{'latitude': '41.943942800524', 'longitude': '-87.656656661212'}",2,7,4
1796,2018-11-20T00:00:00.000,Completed,18-03194841,Rodent Baiting/Rat Complaint,6510 S KENNETH AVE,60629,1147828.71600391,1861063.18118246,13,8,65,41.77470397216316,-87.73363864363151,"{'latitude': '41.774703972163', 'longitude': '-87.733638643632'}",4,1,6
1797,2018-11-20T00:00:00.000,Completed,18-03191379,Rodent Baiting/Rat Complaint,1837 N HARDING AVE,60647,1149755.31997337,1911976.41847445,26,25,20,41.91437934686598,-87.72525442966942,"{'latitude': '41.914379346866', 'longitude': '-87.725254429669'}",1,0,4
1798,2018-11-20T00:00:00.000,Completed,18-03191448,Rodent Baiting/Rat Complaint,6250 S NEWLAND AVE,60638,1130949.80997984,1862278.90002839,23,8,64,41.77834646626634,-87.79548762045827,"{'latitude': '41.778346466266', 'longitude': '-87.795487620458'}",0,0,0
1799,2018-11-20T00:00:00.000,Completed,18-03193509,Rodent Baiting/Rat Complaint,3710 N HERMITAGE AVE,60613,1164016.29867883,1924679.54122516,47,19,6,41.948948051540704,-87.67250204948236,"{'latitude': '41.948948051541', 'longitude': '-87.672502049482'}",0,4,0
1800,2018-11-20T00:00:00.000,Completed,18-03194628,Rodent Baiting/Rat Complaint,1252 E 95TH PL,60628,1186307.85052274,1841897.59000464,8,5,50,41.72128877273237,-87.59318520314721,"{'latitude': '41.721288772732', 'longitude': '-87.593185203147'}",0,3,2
1801,2018-11-20T00:00:00.000,Completed,18-03193130,Rodent Baiting/Rat Complaint,2426 W LYNDALE ST,60647,1159865.43688639,1914996.89262675,1,14,22,41.92246504490937,-87.68802781543077,"{'latitude': '41.922465044909', 'longitude': '-87.688027815431'}",4,0,6
1802,2018-11-20T00:00:00.000,Completed,18-03191506,Rodent Baiting/Rat Complaint,7654 S CREGIER AVE,60649,1189531.46460558,1854578.44632256,8,4,43,41.7560096088789,-87.58097185921392,"{'latitude': '41.756009608879', 'longitude': '-87.580971859214'}",0,9,0
1803,2018-11-20T00:00:00.000,Completed,18-03191551,Rodent Baiting/Rat Complaint,3247 W BELLE PLAINE AVE,60618,1153907.08011677,1927073.53711131,33,17,16,41.95572521037276,-87.70959788476023,"{'latitude': '41.955725210373', 'longitude': '-87.70959788476'}",4,6,7
1804,2018-11-20T00:00:00.000,Completed,18-03196672,Rodent Baiting/Rat Complaint,7348 S TALMAN AVE,60629,1159980.50491139,1855831.2567912,18,8,66,41.76010564051188,-87.68923530770114,"{'latitude': '41.760105640512', 'longitude': '-87.689235307701'}",0,3,1
1805,2018-11-19T00:00:00.000,Completed,18-03186681,Rodent Baiting/Rat Complaint,5212 S WOOD ST,60609,1165230.22902458,1870131.16467857,16,9,61,41.7992369665697,-87.66959039420395,"{'latitude': '41.79923696657', 'longitude': '-87.669590394204'}",1,4,2
1806,2018-11-19T00:00:00.000,Completed,18-03187998,Rodent Baiting/Rat Complaint,6842 S KEDVALE AVE,60629,1149882.56807677,1858903.00718348,13,8,65,41.76873655352135,-87.72616534241386,"{'latitude': '41.768736553521', 'longitude': '-87.726165342414'}",0,8,0
1807,2018-11-19T00:00:00.000,Completed,18-03188230,Rodent Baiting/Rat Complaint,1433 W SCHOOL ST,60657,1166166.45010609,1922010.56758155,44,19,6,41.94157849819149,-87.6646750187462,"{'latitude': '41.941578498191', 'longitude': '-87.664675018746'}",2,4,2
1808,2018-11-19T00:00:00.000,Completed,18-03182945,Rodent Baiting/Rat Complaint,6848 W 64TH PL,60638,1131876.62257615,1860984.21756748,23,8,64,41.774777650606985,-87.79211966317338,"{'latitude': '41.774777650607', 'longitude': '-87.792119663173'}",2,0,3
1809,2018-11-19T00:00:00.000,Completed,18-03187747,Rodent Baiting/Rat Complaint,3643 N JANSSEN AVE,60613,1165991.93908044,1924291.07572973,44,19,6,41.94784005544538,-87.66525108607362,"{'latitude': '41.947840055445', 'longitude': '-87.665251086074'}",0,6,0
1810,2018-11-19T00:00:00.000,Completed,18-03182548,Rodent Baiting/Rat Complaint,2231 W FOSTER AVE,60625,1160527.08491344,1934493.2428261,40,20,4,41.97595044915484,-87.68505487657295,"{'latitude': '41.975950449155', 'longitude': '-87.685054876573'}",2,4,2
1811,2018-11-19T00:00:00.000,Completed,18-03184583,Rodent Baiting/Rat Complaint,8912 S MAY ST,60620,1170215.02573148,1845620.00823427,21,22,73,41.73186818289112,-87.65202193179049,"{'latitude': '41.731868182891', 'longitude': '-87.65202193179'}",0,5,2
1812,2018-11-19T00:00:00.000,Completed,18-03181878,Rodent Baiting/Rat Complaint,315 E 105TH ST,60628,1180264.99766969,1835413.87597098,9,5,49,41.7036370517843,-87.61551676147758,"{'latitude': '41.703637051784', 'longitude': '-87.615516761478'}",1,4,3
1813,2018-11-19T00:00:00.000,Completed,18-03189506,Rodent Baiting/Rat Complaint,5200 W EDDY ST,60641,1141070.40871099,1923118.81388971,30,16,15,41.94511976257816,-87.7568866229228,"{'latitude': '41.945119762578', 'longitude': '-87.756886622923'}",2,1,3
1814,2018-11-19T00:00:00.000,Completed,18-03186735,Rodent Baiting/Rat Complaint,3701 N HALSTED ST,60613,1170261.39222265,1924800.57351056,46,19,6,41.94914574467837,-87.64954272865504,"{'latitude': '41.949145744678', 'longitude': '-87.649542728655'}",2,6,8
1815,2018-11-19T00:00:00.000,Completed,18-03184356,Rodent Baiting/Rat Complaint,9325 S SAGINAW AVE,60617,1195504.51060267,1843644.61477567,7,4,48,41.72586085662305,-87.55944274224788,"{'latitude': '41.725860856623', 'longitude': '-87.559442742248'}",0,4,1
1816,2018-11-19T00:00:00.000,Completed,18-03183201,Rodent Baiting/Rat Complaint,7959 S COLES AVE,60617,1198205.89546725,1852712.41991775,7,4,46,41.75067653721832,-87.54924499698878,"{'latitude': '41.750676537218', 'longitude': '-87.549244996989'}",1,5,3
1817,2018-11-19T00:00:00.000,Completed,18-03183335,Rodent Baiting/Rat Complaint,2526 W PENSACOLA AVE,60618,1158561.53001103,1928803.20330216,47,19,5,41.96037727714233,-87.69243950580446,"{'latitude': '41.960377277142', 'longitude': '-87.692439505804'}",0,4,2
1818,2018-11-19T00:00:00.000,Completed,18-03189449,Rodent Baiting/Rat Complaint,2540 N BURLING ST,60614,1170843.72352079,1917123.46768558,43,19,7,41.928066684585936,-87.64762791221044,"{'latitude': '41.928066684586', 'longitude': '-87.64762791221'}",5,9,7
1819,2018-11-19T00:00:00.000,Completed,18-03188075,Rodent Baiting/Rat Complaint,1417 N RIDGEWAY AVE,60651,1151111.74192404,1909167.00222048,26,25,23,41.90664354701349,-87.72034487213665,"{'latitude': '41.906643547013', 'longitude': '-87.720344872137'}",0,0,0
1820,2018-11-19T00:00:00.000,Completed,18-03182535,Rodent Baiting/Rat Complaint,125 N LOREL AVE,60644,1140691.91007822,1900507.38530499,28,15,25,41.883078465560345,-87.75883456848563,"{'latitude': '41.88307846556', 'longitude': '-87.758834568486'}",7,10,7
1821,2018-11-19T00:00:00.000,Completed,18-03188661,Rodent Baiting/Rat Complaint,6401 S NORMAL BLVD,60621,1174048.09513422,1862469.60149688,20,7,68,41.7780214239464,-87.63748061982706,"{'latitude': '41.778021423946', 'longitude': '-87.637480619827'}",0,1,0
1822,2018-11-19T00:00:00.000,Completed,18-03183708,Rodent Baiting/Rat Complaint,216 S CALIFORNIA AVE,60612,1157757.83473318,1898849.39762411,27,11,27,41.878198190318706,-87.69621243879368,"{'latitude': '41.878198190319', 'longitude': '-87.696212438794'}",2,0,0
1823,2018-11-19T00:00:00.000,Completed,18-03182857,Rodent Baiting/Rat Complaint,3681 N ELSTON AVE,60618,1153521.65972343,1924314.00769286,33,17,16,41.94816055968505,-87.71108843673638,"{'latitude': '41.948160559685', 'longitude': '-87.711088436736'}",0,0,0
1824,2018-11-19T00:00:00.000,Completed,18-03189178,Rodent Baiting/Rat Complaint,116 W 115TH ST,60628,1177427.81000888,1828701.83178436,34,5,49,41.685282652890855,-87.62610771828373,"{'latitude': '41.685282652891', 'longitude': '-87.626107718284'}",1,1,3
1825,2018-11-19T00:00:00.000,Completed - Dup,18-03185576,Rodent Baiting/Rat Complaint,2911 W ARTHINGTON ST,60612,1157096.12357157,1895901.81898787,28,11,27,41.87012319347291,-87.69872211780685,"{'latitude': '41.870123193473', 'longitude': '-87.698722117807'}",0,0,0
1826,2018-11-19T00:00:00.000,Completed - Dup,18-03189944,Rodent Baiting/Rat Complaint,3031 N CLIFTON AVE,60657,1168092.85231951,1920279.37697805,44,19,6,41.93678657844921,-87.6576448943468,"{'latitude': '41.936786578449', 'longitude': '-87.657644894347'}",0,0,0
1827,2018-11-19T00:00:00.000,Completed - Dup,18-03186703,Rodent Baiting/Rat Complaint,910 W NEWPORT AVE,60657,1169549.93970887,1923097.31527091,44,19,6,41.94448748239625,-87.65220765127614,"{'latitude': '41.944487482396', 'longitude': '-87.652207651276'}",0,0,0
1828,2018-11-19T00:00:00.000,Completed,18-03185062,Rodent Baiting/Rat Complaint,8800 S DANTE AVE,60619,1187323.37891869,1846918.48297562,8,4,48,41.73504262046072,-87.58930661159195,"{'latitude': '41.735042620461', 'longitude': '-87.589306611592'}",1,5,3
1829,2018-11-19T00:00:00.000,Completed,18-03185905,Rodent Baiting/Rat Complaint,7702 S EVANS AVE,60619,1182559.49047902,1854105.21059816,6,6,69,41.75487547359506,-87.60653694629218,"{'latitude': '41.754875473595', 'longitude': '-87.606536946292'}",1,0,1
1830,2018-11-19T00:00:00.000,Completed,18-03182561,Rodent Baiting/Rat Complaint,6905 N FRANCISCO AVE,60645,1155788.16181256,1945682.59842935,50,24,2,42.006751639060234,-87.70217849479494,"{'latitude': '42.00675163906', 'longitude': '-87.702178494795'}",1,4,5
1831,2018-11-19T00:00:00.000,Completed,18-03184947,Rodent Baiting/Rat Complaint,3048 N MENARD AVE,60634,1137182.13120715,1919677.09420537,30,25,19,41.93574619015897,-87.77126158324499,"{'latitude': '41.935746190159', 'longitude': '-87.771261583245'}",0,6,7
1832,2018-11-19T00:00:00.000,Completed,18-03186650,Rodent Baiting/Rat Complaint,3947 S ROCKWELL ST,60632,1159684.57491208,1878293.98158621,12,9,58,41.82175247049427,-87.68970356680212,"{'latitude': '41.821752470494', 'longitude': '-87.689703566802'}",4,5,2
1833,2018-11-19T00:00:00.000,Completed,18-03184953,Rodent Baiting/Rat Complaint,6020 W WELLINGTON AVE,60634,1135642.85992273,1919316.27223126,30,25,19,41.93478360864693,-87.77692721721684,"{'latitude': '41.934783608647', 'longitude': '-87.776927217217'}",1,1,2
1834,2018-11-19T00:00:00.000,Completed,18-03183839,Rodent Baiting/Rat Complaint,3339 S MORGAN ST,60608,1170191.24691575,1882655.56986921,11,9,60,41.83349864556546,-87.65103244904151,"{'latitude': '41.833498645565', 'longitude': '-87.651032449042'}",3,7,2
1835,2018-11-19T00:00:00.000,Completed,18-03186634,Rodent Baiting/Rat Complaint,910 W NEWPORT AVE,60657,1169549.93970887,1923097.31527091,44,19,6,41.94448748239625,-87.65220765127614,"{'latitude': '41.944487482396', 'longitude': '-87.652207651276'}",7,23,8
1836,2018-11-19T00:00:00.000,Completed,18-03189494,Rodent Baiting/Rat Complaint,1851 S KEDZIE AVE,60623,1155316.02841333,1890938.97230078,24,10,29,41.85654052969862,-87.70539069321859,"{'latitude': '41.856540529699', 'longitude': '-87.705390693219'}",1,11,1
1837,2018-11-19T00:00:00.000,Completed,18-03188748,Rodent Baiting/Rat Complaint,2024 W ARMITAGE AVE,60647,1162547.37349626,1913297.25199459,32,14,22,41.91774531329674,-87.67822126298613,"{'latitude': '41.917745313297', 'longitude': '-87.678221262986'}",4,0,7
1838,2018-11-19T00:00:00.000,Completed,18-03185191,Rodent Baiting/Rat Complaint,4428 S WHIPPLE ST,60632,1156771.00367509,1875126.39308827,15,9,58,41.813119596306144,-87.70047775037267,"{'latitude': '41.813119596306', 'longitude': '-87.700477750373'}",2,2,3
1839,2018-11-19T00:00:00.000,Completed,18-03184674,Rodent Baiting/Rat Complaint,7244 S DR MARTIN LUTHER KING JR DR,60619,1180162.58681588,1857072.5496019,6,3,69,41.76307340161493,-87.61523005931933,"{'latitude': '41.763073401615', 'longitude': '-87.615230059319'}",2,1,3
1840,2018-11-19T00:00:00.000,Completed,18-03187351,Rodent Baiting/Rat Complaint,3019 W LELAND AVE,60625,1155311.7096896,1931069.0149082,33,17,14,41.966660876487765,-87.70432631468039,"{'latitude': '41.966660876488', 'longitude': '-87.70432631468'}",5,3,5
1841,2018-11-19T00:00:00.000,Completed,18-03182871,Rodent Baiting/Rat Complaint,703 W HUTCHINSON ST,60613,1170786.31272067,1928520.76467161,46,19,3,41.95934256516093,-87.64750378272522,"{'latitude': '41.959342565161', 'longitude': '-87.647503782725'}",0,0,0
1842,2018-11-19T00:00:00.000,Completed,18-03189837,Rodent Baiting/Rat Complaint,5625 S MAY ST,60621,1169611.06440263,1867493.06598377,16,7,68,41.791903776337605,-87.65360130539007,"{'latitude': '41.791903776338', 'longitude': '-87.65360130539'}",1,5,2
1843,2018-11-19T00:00:00.000,Completed,18-03185128,Rodent Baiting/Rat Complaint,2341 W HURON ST,60612,1160670.90459382,1904612.67671637,1,12,24,41.89395329202484,-87.68535650833354,"{'latitude': '41.893953292025', 'longitude': '-87.685356508334'}",4,4,0
1844,2018-11-19T00:00:00.000,Completed,18-03189017,Rodent Baiting/Rat Complaint,917 W ROSCOE ST,60657,1169465.6267119,1922763.92849437,44,19,6,41.943574493435285,-87.6525272805831,"{'latitude': '41.943574493435', 'longitude': '-87.652527280583'}",6,12,8
1845,2018-11-19T00:00:00.000,Completed,18-03185418,Rodent Baiting/Rat Complaint,1917 N HUMBOLDT BLVD,60647,1156068.40679559,1912589.40978247,1,14,22,41.915936279126925,-87.70204443508189,"{'latitude': '41.915936279127', 'longitude': '-87.702044435082'}",1,0,0
1846,2018-11-19T00:00:00.000,Completed,18-03188604,Rodent Baiting/Rat Complaint,2776 N WOLCOTT AVE,60614,1163318.81999938,1918420.26999288,32,19,7,41.93178699207129,-87.67524248957052,"{'latitude': '41.931786992071', 'longitude': '-87.675242489571'}",2,2,5
1847,2018-11-19T00:00:00.000,Completed,18-03183893,Rodent Baiting/Rat Complaint,5813 N WHIPPLE ST,60659,1154977.3599827,1938464.00946702,40,20,2,41.98695987237869,-87.70535634421616,"{'latitude': '41.986959872379', 'longitude': '-87.705356344216'}",0,3,0
1848,2018-11-19T00:00:00.000,Completed,18-03182687,Rodent Baiting/Rat Complaint,1822 S TROY ST,60623,1155643.80323095,1891037.82323045,24,10,29,41.85680520337127,-87.70418492121713,"{'latitude': '41.856805203371', 'longitude': '-87.704184921217'}",1,11,1
1849,2018-11-19T00:00:00.000,Completed,18-03183668,Rodent Baiting/Rat Complaint,1111 W ADDISON ST,60613,1168102.06868871,1924067.8283089,44,19,6,41.947182059626634,-87.65750125137744,"{'latitude': '41.947182059627', 'longitude': '-87.657501251377'}",2,8,2
1850,2018-11-19T00:00:00.000,Completed - Dup,18-03182572,Rodent Baiting/Rat Complaint,4849 N OAKLEY AVE,60625,1160150.52692223,1932156.39703059,47,20,4,41.96954584777283,-87.68650450854365,"{'latitude': '41.969545847773', 'longitude': '-87.686504508544'}",0,0,0
1851,2018-11-19T00:00:00.000,Completed,18-03190488,Rodent Baiting/Rat Complaint,400 N FRANKLIN ST,60654,1174257.20009949,1902968.39892956,42,18,8,41.88914890186801,-87.63550792420222,"{'latitude': '41.889148901868', 'longitude': '-87.635507924202'}",1,0,0
1852,2018-11-19T00:00:00.000,Completed,18-03184975,Rodent Baiting/Rat Complaint,641 W 60TH ST,60621,1172949.82012922,1864873.63718585,20,7,68,41.784642685568315,-87.6414360030912,"{'latitude': '41.784642685568', 'longitude': '-87.641436003091'}",1,0,1
1853,2018-11-19T00:00:00.000,Completed,18-03184498,Rodent Baiting/Rat Complaint,6201 N OAKLEY AVE,60659,1159862.65246868,1941121.6428922,50,24,2,41.99415282080325,-87.68731439560166,"{'latitude': '41.994152820803', 'longitude': '-87.687314395602'}",1,3,2
1854,2018-11-19T00:00:00.000,Completed,18-03187826,Rodent Baiting/Rat Complaint,5806 W 64TH PL,60638,1138822.90642045,1861194.41419959,13,8,64,41.77523168723949,-87.7666500018056,"{'latitude': '41.775231687239', 'longitude': '-87.766650001806'}",0,0,0
1855,2018-11-19T00:00:00.000,Completed,18-03185034,Rodent Baiting/Rat Complaint,4216 W 87TH ST,60652,1149761.12542276,1846516.10813068,18,8,70,41.73474710793988,-87.7269305111101,"{'latitude': '41.73474710794', 'longitude': '-87.72693051111'}",5,6,7
1856,2018-11-19T00:00:00.000,Completed,18-03188936,Rodent Baiting/Rat Complaint,11139 S AVENUE M,60617,1201551.84337868,1831706.8075761,10,4,52,41.69295120579953,-87.53769556792273,"{'latitude': '41.6929512058', 'longitude': '-87.537695567923'}",2,2,3
1857,2018-11-19T00:00:00.000,Completed,18-03187278,Rodent Baiting/Rat Complaint,3038 S UNION AVE,60616,1172123.64672108,1884748.57540901,11,9,60,41.83919969891082,-87.64388046852892,"{'latitude': '41.839199698911', 'longitude': '-87.643880468529'}",2,3,1
1858,2018-11-19T00:00:00.000,Completed,18-03190574,Rodent Baiting/Rat Complaint,315 S PEORIA ST,60607,1170460.71179933,1898771.917399,25,12,28,41.877717345557855,-87.64957282783722,"{'latitude': '41.877717345558', 'longitude': '-87.649572827837'}",1,1,1
